,syllables,normalized_text,n_syls,n_syls_SonoriPy
657,ac|cou|cheur,accoucheur,3,
658,ac|cou|cheuse,accoucheuse,3,
659,ac|cou|ple|ment,accouplement,4,
660,ac|cou|ter,accouter,3,
661,ac|cou|terment,accouterment,3,4.0
662,ac|cou|ter|ment,accouterment,4,4.0
663,ac|cou|tre,accoutre,3,
664,ac|cou|trement,accoutrement,3,4.0
665,ac|cou|tre|ment,accoutrement,4,4.0
666,ac|co|lade,accolade,3,3.0
667,ac|co|lad|ed,accoladed,4,
668,ac|co|lat|ed,accolated,4,
669,ac|cra,accra,2,2.0
670,ac|cra,accra,2,2.0
671,ac|cred|it,accredit,3,3.0
672,ac|cred|it|ment,accreditment,4,
673,ac|cred|i|ta|tion,accreditation,5,5.0
674,ac|cres|cent,accrescent,3,
675,ac|crete,accrete,2,
676,ac|cret|ed,accreted,3,3.0
677,ac|cret|ing,accreting,3,
678,ac|cre|tion,accretion,3,3.0
679,ac|cre|tion|ar|y,accretionary,5,
680,ac|cre|tive,accretive,3,
681,ac|cring|ton,accrington,3,
682,ac|croach,accroach,2,
683,ac|croach|ment,accroachment,3,
684,ac|crue,accrue,2,2.0
685,ac|crued,accrued,2,2.0
686,ac|crue|ment,accruement,3,
687,ac|cru|al,accrual,3,3.0
688,ac|cru|ing,accruing,3,3.0
689,ac|cul|tur|ate,acculturate,4,
690,ac|cul|tur|at|ed,acculturated,5,
691,ac|cul|tur|at|ing,acculturating,5,
692,ac|cul|tur|a|tion,acculturation,5,
693,ac|cul|tur|a|tion|al,acculturational,6,
694,ac|cul|tur|a|tion|ist,acculturationist,6,
695,ac|cul|tur|a|tive,acculturative,5,
696,ac|cul|tur|ize,acculturize,4,
697,ac|cul|tur|ized,acculturized,4,
698,ac|cul|tur|iz|ing,acculturizing,5,
699,ac|cum|bent,accumbent,3,
700,ac|cum|ben|cy,accumbency,4,
701,ac|curst,accurst,2,
702,ac|curs|ed,accursed,3,2.0
703,ac|curs|ed|ly,accursedly,4,
704,ac|curs|ed|ness,accursedness,4,
705,ac|cuse,accuse,2,2.0
706,ac|cused,accused,2,2.0
707,ac|cus|al,accusal,3,
708,ac|cus|ant,accusant,3,
709,ac|cus|a|ble,accusable,4,
710,ac|cus|a|bly,accusably,4,
711,ac|cus|er,accuser,3,3.0
712,ac|cus|ing,accusing,3,3.0
713,ac|cus|ing|ly,accusingly,4,4.0
714,ac|cus|tom,accustom,3,3.0
715,ac|cus|tomed,accustomed,3,3.0
716,ac|cus|tomed|ly,accustomedly,4,
717,ac|cus|tomed|ness,accustomedness,4,
718,ac|cu|mu|late,accumulate,4,4.0
719,ac|cu|mu|lat|ed,accumulated,5,5.0
720,ac|cu|mu|lat|ing,accumulating,5,5.0
721,ac|cu|mu|la|ble,accumulable,5,
722,ac|cu|mu|la|tion,accumulation,5,5.0
723,ac|cu|mu|la|tion point,accumulation point,5,
724,ac|cu|mu|la|tive,accumulative,5,5.0
725,ac|cu|mu|la|tive|ly,accumulatively,6,6.0
726,ac|cu|mu|la|tive|ness,accumulativeness,6,
727,ac|cu|mu|la|tor,accumulator,5,5.0
728,ac|cu|rate,accurate,3,3.0
729,ac|cu|rate|ly,accurately,4,4.0
730,ac|cu|rate|ness,accurateness,4,
731,ac|cu|ra|cy,accuracy,4,4.0
732,ac|cu|sa|tion,accusation,4,4.0
733,ac|cu|sa|tive,accusative,4,4.0
734,ac|cu|sa|tive|ly,accusatively,5,
735,ac|cu|sa|ti|val,accusatival,5,
736,ac|cu|sa|to|ri|al,accusatorial,6,
737,ac|cu|sa|to|ri|al|ly,accusatorially,7,
738,ac|cu|sa|to|ry,accusatory,5,5.0
739,ac|cu|tron,accutron,3,
740,ac|er|ate,acerate,3,
741,ac|er|bate,acerbate,3,
742,ac|er|bat|ed,acerbated,4,
743,ac|er|bat|ing,acerbating,4,
744,ac|er|dol,acerdol,3,
745,ac|er|ose,acerose,3,
746,ac|er|ous,acerous,3,
747,ac|et|al|de|hyde,acetaldehyde,5,
748,ac|et|am|id,acetamid,4,
749,ac|et|am|ide,acetamide,4,
750,ac|et|an|i|lid,acetanilid,5,
751,ac|et|an|i|lide,acetanilide,5,
752,ac|et|a|nis|i|dine,acetanisidine,6,
753,ac|et|a|zol|a|mide,acetazolamide,6,
754,ac|e|sod|y|nous,acesodynous,5,
755,ac|e|tab|u|lar,acetabular,5,
756,ac|e|tab|u|li|form,acetabuliform,6,
757,ac|e|tab|u|lum,acetabulum,5,
758,ac|e|tal,acetal,3,
759,ac|e|tal|dol,acetaldol,4,
760,ac|e|tate,acetate,3,3.0
761,ac|e|tate ray|on,acetate rayon,4,
762,ac|e|tat|ed,acetated,4,
763,ac|e|ta|tion,acetation,4,
764,ac|e|tim|e|ter,acetimeter,5,
765,ac|e|tim|e|try,acetimetry,5,
766,ac|e|tin,acetin,3,
767,ac|e|ti|met|ric,acetimetric,5,
768,ac|e|tom|e|ter,acetometer,5,
769,ac|e|tom|e|try,acetometry,5,
770,ac|e|tone,acetone,3,3.0
771,ac|e|tone bod|y,acetone body,4,
772,ac|e|ton|ic,acetonic,4,
773,ac|e|tose,acetose,3,
774,ac|e|tous,acetous,3,
775,ac|e|to|met|ri|cal,acetometrical,6,
776,ac|e|to|met|ri|cal|ly,acetometrically,7,
777,ac|e|to|ni|trile,acetonitrile,5,
778,ac|e|to|phe|net|i|din,acetophenetidin,7,
779,ac|e|to|phe|net|i|dine,acetophenetidine,7,
780,ac|e|to|phe|none,acetophenone,5,
781,ac|e|to|ste|a|rin,acetostearin,6,
782,ac|e|tyl,acetyl,3,
783,ac|e|tyl|cho|line,acetylcholine,5,5.0
784,ac|e|tyl|ic,acetylic,4,
785,ac|e|tyl|sal|i|cyl|ic ac|id,acetylsalicylic acid,8,
786,ac|id,acid,2,2.0
787,ac|id drop,acid drop,2,
788,ac|id rock,acid rock,2,
789,ac|id soil,acid soil,2,
790,ac|id test,acid test,2,
791,ac|id val|ue,acid value,3,
792,ac|id-fast,acid-fast,2,
793,ac|id-fast|ness,acid-fastness,3,
794,ac|id-form|ing,acid-forming,3,
795,ac|id-head,acid-head,2,
796,ac|id|ize,acidize,3,
797,ac|id|ized,acidized,3,
798,ac|id|iz|ing,acidizing,4,
799,ac|id|ly,acidly,3,3.0
800,ac|id|ness,acidness,3,
801,ac|id|y,acidy,3,
802,ac|ing,acing,2,
803,ac|i|dal|i|um,acidalium,5,
804,ac|i|dan|the|ra,acidanthera,5,
805,ac|i|de|mi|a,acidemia,5,
806,ac|i|dim|e|ter,acidimeter,5,
807,ac|i|dim|e|try,acidimetry,5,
808,ac|i|di|met|ric,acidimetric,5,
809,ac|i|di|met|ri|cal|ly,acidimetrically,7,
810,ac|i|dol|y|sis,acidolysis,5,
811,ac|i|dom|e|ter,acidometer,5,
812,ac|i|doph|i|lus,acidophilus,5,
813,ac|i|doph|i|lus milk,acidophilus milk,5,
814,ac|i|dot|ic,acidotic,4,
815,ac|i|do|gen|ic,acidogenic,5,
816,ac|i|do|phil,acidophil,4,
817,ac|i|do|phile,acidophile,4,
818,ac|i|do|phil|ic,acidophilic,5,
819,ac|i|do|sis,acidosis,4,4.0
820,ac|i|du|ric,aciduric,4,
821,ac|i|er|ate,acierate,4,
822,ac|i|er|at|ed,acierated,5,
823,ac|i|er|at|ing,acierating,5,
824,ac|i|er|a|tion,acieration,5,
825,ac|i|form,aciform,3,
826,ac|i|nac|i|form,acinaciform,5,
827,ac|i|nar|i|ous,acinarious,5,
828,ac|i|na|ceous,acinaceous,4,
829,ac|i|nose,acinose,3,
830,ac|i|nous,acinous,3,
831,ac|i|nus,acinus,3,
832,ac|knowl|edge,acknowledge,3,3.0
833,ac|knowl|edged,acknowledged,3,3.0
834,ac|knowl|edged|ly,acknowledgedly,4,
835,ac|knowl|edge|a|ble,acknowledgeable,5,5.0
836,ac|knowl|edge|ment,acknowledgement,4,4.0
837,ac|knowl|edg|er,acknowledger,4,
838,ac|knowl|edg|ing,acknowledging,4,4.0
839,ac|knowl|edg|ment,acknowledgment,4,4.0
840,ac|lau|rin,aclaurin,3,
841,ac|le,acle,2,
842,ac|maes|the|sia,acmaesthesia,4,
843,ac|me,acme,2,2.0
844,ac|mes|the|sia,acmesthesia,4,
845,ac|mic,acmic,2,
846,ac|mite,acmite,2,
847,ac|mon,acmon,2,
848,ac|ne,acne,2,2.0
849,ac|ne|mi|a,acnemia,4,
850,ac|node,acnode,2,
851,ac|no|dal,acnodal,3,
852,ac|ol,acol,2,
853,ac|ous|ti|cian,acoustician,4,
854,ac|o|asm,acoasm,3,
855,ac|o|cotl,acocotl,3,
856,ac|o|lyte,acolyte,3,3.0
857,ac|o|nite,aconite,3,
858,ac|o|nit|ic,aconitic,4,
859,ac|o|ni|tum,aconitum,4,
860,ac|quaint,acquaint,2,2.0
861,ac|quaint|ance,acquaintance,3,3.0
862,ac|quaint|ance|ship,acquaintanceship,4,4.0
863,ac|quaint|ed,acquainted,3,3.0
864,ac|quaint|ed|ness,acquaintedness,4,
865,ac|quest,acquest,2,
866,ac|quire,acquire,2,3.0
867,ac|quired,acquired,2,3.0
868,ac|quired char|ac|ter|is|tic,acquired characteristic,6,
869,ac|quired taste,acquired taste,2,
870,ac|quire|ment,acquirement,3,
871,ac|quir|a|bil|i|ty,acquirability,6,
872,ac|quir|a|ble,acquirable,4,
873,ac|quir|er,acquirer,3,4.0
874,ac|quir|ing,acquiring,3,3.0
875,ac|quis|i|tive,acquisitive,4,4.0
876,ac|quis|i|tive|ly,acquisitively,5,
877,ac|quis|i|tive|ness,acquisitiveness,5,
878,ac|quit,acquit,2,2.0
879,ac|quit|tal,acquittal,3,3.0
880,ac|quit|tance,acquittance,3,
881,ac|quit|ted,acquitted,3,3.0
882,ac|quit|ter,acquitter,3,
883,ac|quit|ting,acquitting,3,3.0
884,ac|qui|esce,acquiesce,3,3.0
885,ac|qui|esc|ing|ly,acquiescingly,5,
886,ac|qui|es|cence,acquiescence,4,4.0
887,ac|qui|es|cent,acquiescent,4,4.0
888,ac|qui|es|cent|ly,acquiescently,5,
889,ac|qui|si|tion,acquisition,4,4.0
890,ac|rid,acrid,2,2.0
891,ac|rid|ly,acridly,3,
892,ac|ri|dine,acridine,3,
893,ac|ri|fla|vine,acriflavine,4,
894,ac|ri|fla|vine hy|dro|chlor|ide,acriflavine hydrochloride,7,
895,ac|ri|lan,acrilan,3,
896,ac|ri|mo|ni|ous,acrimonious,5,5.0
897,ac|ri|mo|ni|ous|ly,acrimoniously,6,
898,ac|ri|mo|ni|ous|ness,acrimoniousness,6,
899,ac|ri|mo|ny,acrimony,4,4.0
900,ac|ron,acron,2,
901,ac|ro|bat,acrobat,3,3.0
902,ac|ro|bat|ic,acrobatic,4,4.0
903,ac|ro|bat|ics,acrobatics,4,4.0
904,ac|ro|bat|ism,acrobatism,4,
905,ac|ro|bat|i|cal,acrobatical,5,
906,ac|ro|bat|i|cal|ly,acrobatically,6,
907,ac|ro|car|pous,acrocarpous,4,
908,ac|ro|ceph|a|lous,acrocephalous,5,
909,ac|ro|ceph|a|ly,acrocephaly,5,
910,ac|ro|ce|phal|ic,acrocephalic,5,
911,ac|ro|ce|pha|lia,acrocephalia,5,
912,ac|ro|cor|inth,acrocorinth,4,
913,ac|ro|cy|a|no|sis,acrocyanosis,6,
914,ac|ro|dont,acrodont,3,
915,ac|ro|dont|ism,acrodontism,4,
916,ac|ro|drome,acrodrome,3,
917,ac|ro|dyn|i|a,acrodynia,5,
918,ac|ro|gen,acrogen,3,
919,ac|ro|gen|ic,acrogenic,4,
920,ac|ro|lith,acrolith,3,
921,ac|ro|lith|ic,acrolithic,4,
922,ac|ro|log|ic,acrologic,4,
923,ac|ro|log|i|cal|ly,acrologically,6,
924,ac|ro|meg|a|ly,acromegaly,5,
925,ac|ro|me|gal|ic,acromegalic,5,
926,ac|ro|mic|ri|a,acromicria,5,
927,ac|ro|nal,acronal,3,
928,ac|ro|nym,acronym,3,3.0
929,ac|ro|nym|ic,acronymic,4,
930,ac|ro|phon|ic,acrophonic,4,
931,ac|ro|phon|i|cal|ly,acrophonically,6,
932,ac|ro|pho|bi|a,acrophobia,5,
933,ac|ro|pol|i|tan,acropolitan,5,
934,ac|ro|spire,acrospire,3,
935,ac|ro|spore,acrospore,3,
936,ac|ro|spo|rous,acrosporous,4,
937,ac|ro|sto|li|a,acrostolia,5,
938,ac|ro|sto|li|um,acrostolium,5,
939,ac|ro|ter,acroter,3,
940,ac|ro|te|ral,acroteral,4,
941,ac|ro|te|ri|a,acroteria,5,
942,ac|ro|te|ri|al,acroterial,5,
943,ac|ro|te|ri|on,acroterion,5,
944,ac|ro|te|ri|um,acroterium,5,
945,ac|ro|tism,acrotism,3,
946,ac|ryl|al|de|hyde,acrylaldehyde,5,
947,ac|ryl|yl,acrylyl,3,
948,ac|ry|late,acrylate,3,
949,ac|ry|lo|ni|trile,acrylonitrile,5,
950,ac|ry|lyl,acrylyl,3,
951,ac|ta,acta,2,2.0
952,ac|tae|on,actaeon,3,
953,ac|tin,actin,2,2.0
954,ac|tin|ic,actinic,3,
955,ac|tin|ism,actinism,3,
956,ac|tin|i|a,actinia,4,
957,ac|tin|i|ae,actiniae,4,
958,ac|tin|i|an,actinian,4,
959,ac|tin|i|cal|ly,actinically,5,
960,ac|tin|i|form,actiniform,4,
961,ac|tin|i|um,actinium,4,
962,ac|tin|i|um se|ries,actinium series,5,
963,ac|tin|o|chem|is|try,actinochemistry,6,
964,ac|tin|o|drome,actinodrome,4,
965,ac|tin|o|gram,actinogram,4,
966,ac|tin|o|graph,actinograph,4,
967,ac|tin|o|graph|ic,actinographic,5,
968,ac|tin|o|lite,actinolite,4,
969,ac|tin|o|lit|ic,actinolitic,5,
970,ac|tin|o|my|cet|ous,actinomycetous,6,
971,ac|tin|o|pod,actinopod,4,
972,ac|tion,action,2,2.0
973,ac|tion paint|ing,action painting,3,
974,ac|tion po|ten|tial,action potential,4,
975,ac|tion re|play,action replay,3,
976,ac|tion sta|tions,action stations,3,
977,ac|tion|a|ble,actionable,4,4.0
978,ac|tion|a|bly,actionably,4,
979,ac|tion|less,actionless,3,
980,ac|tis,actis,2,
981,ac|tive,active,2,2.0
982,ac|tive du|ty,active duty,3,
983,ac|tive list,active list,2,
984,ac|tive serv|ice,active service,3,
985,ac|tive|ly,actively,3,3.0
986,ac|tive|ness,activeness,3,
987,ac|tiv|ism,activism,3,4.0
988,ac|tiv|ist,activist,3,3.0
989,ac|tiv|ize,activize,3,
990,ac|tiv|ized,activized,3,
991,ac|tiv|iz|ing,activizing,4,
992,ac|tiv|i|ty,activity,4,4.0
993,ac|ti|nal,actinal,3,
994,ac|ti|nal|ly,actinally,4,
995,ac|ti|nide,actinide,3,3.0
996,ac|ti|nide se|ries,actinide series,4,
997,ac|ti|nod|ro|mous,actinodromous,5,
998,ac|ti|nog|ra|phy,actinography,5,
999,ac|ti|noid,actinoid,3,
1000,ac|ti|nol|o|gy,actinology,5,
1001,ac|ti|nom|e|ter,actinometer,5,
1002,ac|ti|nom|e|try,actinometry,5,
1003,ac|ti|non,actinon,3,
1004,ac|ti|nop|te|ryg|i|an,actinopterygian,7,
1005,ac|ti|no|bac|il|lot|ic,actinobacillotic,7,
1006,ac|ti|no|bac|il|lo|sis,actinobacillosis,7,
1007,ac|ti|no|ba|cil|li,actinobacilli,6,
1008,ac|ti|no|ba|cil|lus,actinobacillus,6,
1009,ac|ti|no|chem|is|try,actinochemistry,6,
1010,ac|ti|no|chem|i|cal,actinochemical,6,
1011,ac|ti|no|der|ma|ti|tis,actinodermatitis,7,
1012,ac|ti|no|mere,actinomere,4,
1013,ac|ti|no|met|ric,actinometric,5,
1014,ac|ti|no|mor|phic,actinomorphic,5,
1015,ac|ti|no|mor|phous,actinomorphous,5,
1016,ac|ti|no|mor|phy,actinomorphy,5,
1017,ac|ti|no|my|ces,actinomyces,5,
1018,ac|ti|no|my|cete,actinomycete,5,
1019,ac|ti|no|my|cin,actinomycin,5,
1020,ac|ti|no|my|cot|ic,actinomycotic,6,
1021,ac|ti|no|my|co|sis,actinomycosis,6,6.0
1022,ac|ti|no|ther|a|py,actinotherapy,6,
1023,ac|ti|no|u|ra|ni|um,actinouranium,7,
1024,ac|ti|no|zo|an,actinozoan,5,
1025,ac|ti|um,actium,3,
1026,ac|ti|vate,activate,3,3.0
1027,ac|ti|vat|ed,activated,4,4.0
1028,ac|ti|vat|ed a|lu|mi|na,activated alumina,7,
1029,ac|ti|vat|ed car|bon,activated carbon,5,
1030,ac|ti|vat|ed sludge,activated sludge,4,
1031,ac|ti|vat|ing,activating,4,4.0
1032,ac|ti|va|tion,activation,4,4.0
1033,ac|ti|va|tor,activator,4,4.0
1034,ac|ton,acton,2,2.0
1035,ac|ton,acton,2,2.0
1036,ac|tor,actor,2,2.0
1037,ac|tor,actor,2,2.0
1038,ac|tor-proof,actor-proof,2,
1039,ac|tor|i|dae,actoridae,4,
1040,ac|to|my|o|sin,actomyosin,5,
1041,ac|tress,actress,2,2.0
1042,ac|tu|al,actual,3,3.0
1043,ac|tu|al|ise,actualise,4,
1044,ac|tu|al|ised,actualised,4,
1045,ac|tu|al|ism,actualism,4,
1046,ac|tu|al|ist,actualist,4,
1047,ac|tu|al|is|ing,actualising,5,
1048,ac|tu|al|is|tic,actualistic,5,
1049,ac|tu|al|ize,actualize,4,4.0
1050,ac|tu|al|ized,actualized,4,
1051,ac|tu|al|iz|ing,actualizing,5,
1052,ac|tu|al|i|ty,actuality,5,5.0
1053,ac|tu|al|i|za|tion,actualization,6,
1054,ac|tu|al|ly,actually,4,4.0
1055,ac|tu|al|ness,actualness,4,
1056,ac|tu|ary,actuary,3,4.0
1057,ac|tu|ar|ies,actuaries,4,4.0
1058,ac|tu|ar|i|al,actuarial,5,5.0
1059,ac|tu|ar|i|al|ly,actuarially,6,
1060,ac|tu|ar|y,actuary,4,4.0
1061,ac|tu|ate,actuate,3,3.0
1062,ac|tu|at|ed,actuated,4,
1063,ac|tu|at|ing,actuating,4,
1064,ac|tu|a|tion,actuation,4,
1065,ac|tu|a|tor,actuator,4,4.0
1066,ac|u|ate,acuate,3,
1067,ac|u|men,acumen,3,3.0
1068,ac|u|punc|ture,acupuncture,4,4.0
1069,ac|u|punc|tured,acupunctured,4,
1070,ac|u|punc|tur|ing,acupuncturing,5,
1071,ac|u|sec|tion,acusection,4,
1072,ac|u|sec|tor,acusector,4,
1073,ac|yl,acyl,2,
1074,ac|yl|ate,acylate,3,
1075,ac|yl|at|ed,acylated,4,
1076,ac|yl|at|ing,acylating,4,
1077,ac|yl|a|tion,acylation,4,
1078,ad ho|mi|nem,ad hominem,3,
1079,ad in|fi|ni|tum,ad infinitum,4,
1080,ad in|ter|im,ad interim,3,
1081,ad li|tem,ad litem,2,
1082,ad nau|se|am,ad nauseam,3,
1083,ad va|lo|rem,ad valorem,3,
1084,ad-lib,ad-lib,1,2.0
1085,add,add,1,1.0
1086,add|a|ble,addable,3,
1087,add|ed sixth,added sixth,2,
1088,add|ed|ly,addedly,3,
1089,add|er,adder,2,2.0
1090,add|ing ma|chine,adding machine,3,
1091,add|i|ble,addible,3,
1092,adj,adj,1,
1093,adjt,adjt,1,
1094,adv,adv,1,
1095,advt,advt,1,
1096,adz,adz,1,1.0
1097,adze,adze,1,
1098,ad|age,adage,2,2.0
1099,ad|al|bert,adalbert,3,
1100,ad|am,adam,2,2.0
1101,ad|am's ap|ple,adam's apple,3,
1102,ad|am's-nee|dle,adam's-needle,3,
1103,ad|am-and-eve,adam-and-eve,2,
1104,ad|ams,adams,2,2.0
1105,ad|ams-stokes syn|drome,adams-stokes syndrome,3,
1106,ad|ams|ite,adamsite,3,
1107,ad|am|ic,adamic,3,
1108,ad|am|ite,adamite,3,
1109,ad|am|it|ic,adamitic,4,
1110,ad|ap|ta|tion,adaptation,4,4.0
1111,ad|ap|ta|tion|al,adaptational,5,
1112,ad|ap|ta|tion|al|ly,adaptationally,6,
1113,ad|ax|i|al,adaxial,4,
1114,ad|a|ma,adama,3,
1115,ad|a|mant,adamant,3,3.0
1116,ad|a|man|tine,adamantine,4,
1117,ad|a|mas,adamas,3,
1118,ad|a|ma|wa,adamawa,4,
1119,ad|dams,addams,2,2.0
1120,ad|dax,addax,2,
1121,ad|dend,addend,2,
1122,ad|den|dum,addendum,3,3.0
1123,ad|der,adder,2,2.0
1124,ad|der's-meat,adder's-meat,2,
1125,ad|der's-mouth,adder's-mouth,2,
1126,ad|der's-tongue,adder's-tongue,2,
1127,ad|dict,addict,2,2.0
1128,ad|dict|ed,addicted,3,3.0
1129,ad|dict|ed|ness,addictedness,4,
1130,ad|dic|tion,addiction,3,3.0
1131,ad|dic|tive,addictive,3,3.0
1132,ad|die,addie,2,2.0
1133,ad|ding|ton,addington,3,3.0
1134,ad|dis ab|a|ba,addis ababa,4,
1135,ad|dit|a|ment,additament,4,
1136,ad|dit|a|men|ta|ry,additamentary,6,
1137,ad|di|son,addison,3,3.0
1138,ad|di|son's dis|ease,addison's disease,4,
1139,ad|di|so|ni|an,addisonian,5,
1140,ad|di|tion,addition,3,3.0
1141,ad|di|tion|al,additional,4,4.0
1142,ad|di|tion|al|ly,additionally,5,5.0
1143,ad|di|tive,additive,3,3.0
1144,ad|di|tive|ly,additively,4,
1145,ad|di|to|ry,additory,4,
1146,ad|dle,addle,2,2.0
1147,ad|dle|brained,addlebrained,3,
1148,ad|dle|pat|ed,addlepated,4,
1149,ad|dorsed,addorsed,2,
1150,ad|dress,address,2,2.0
1151,ad|dress|ee,addressee,3,3.0
1152,ad|dress|er,addresser,3,
1153,ad|dress|ing,addressing,3,3.0
1154,ad|drest,addrest,2,
1155,ad|dres|sor,addressor,3,
1156,ad|dres|so|graph,addressograph,4,
1157,ad|duce,adduce,2,
1158,ad|duced,adduced,2,
1159,ad|duce|a|ble,adduceable,4,
1160,ad|duct,adduct,2,2.0
1161,ad|duc|er,adducer,3,
1162,ad|duc|ing,adducing,3,
1163,ad|duc|i|ble,adducible,4,
1164,ad|duc|tion,adduction,3,
1165,ad|duc|tive,adductive,3,
1166,ad|duc|tor,adductor,3,
1167,ad|du|cent,adducent,3,
1168,ad|dy,addy,2,2.0
1169,ad|ee,adee,2,2.0
1170,ad|el|bert,adelbert,3,3.0
1171,ad|el|heid,adelheid,3,
1172,ad|en|o|log|i|cal,adenological,6,
1173,ad|ept,adept,2,2.0
1174,ad|es|sive,adessive,3,
1175,ad|e|laide,adelaide,3,3.0
1176,ad|e|line,adeline,3,3.0
1177,ad|e|li|na,adelina,4,
1178,ad|e|nal|gia,adenalgia,4,
1179,ad|e|nec|to|my,adenectomy,5,
1180,ad|e|nine,adenine,3,3.0
1181,ad|e|ni|tis,adenitis,4,
1182,ad|e|noid,adenoid,3,3.0
1183,ad|e|noids,adenoids,3,3.0
1184,ad|e|noid|ec|to|my,adenoidectomy,6,
1185,ad|e|noi|dal,adenoidal,4,
1186,ad|e|nol|o|gy,adenology,5,
1187,ad|e|nom|a|tous,adenomatous,5,
1188,ad|e|no|car|ci|nom|a|tous,adenocarcinomatous,8,
1189,ad|e|no|car|ci|no|ma,adenocarcinoma,7,
1190,ad|e|no|car|ci|no|mas,adenocarcinomas,7,
1191,ad|e|no|car|ci|no|ma|ta,adenocarcinomata,8,
1192,ad|e|no|hy|poph|y|sis,adenohypophysis,7,
1193,ad|e|no|ma,adenoma,4,
1194,ad|e|no|mas,adenomas,4,
1195,ad|e|no|ma|ta,adenomata,5,
1196,ad|e|no|phyl|lous,adenophyllous,5,
1197,ad|e|no|sar|co|ma,adenosarcoma,6,
1198,ad|e|no|sar|co|mas,adenosarcomas,6,
1199,ad|e|no|sar|co|ma|ta,adenosarcomata,7,
1200,ad|e|no|vi|rus,adenovirus,5,5.0
1201,ad|e|no|vi|rus|es,adenoviruses,6,
1202,ad|e|nyl|py|ro|phos|phate,adenylpyrophosphate,7,
1203,ad|e|pha|gia,adephagia,4,
1204,ad|e|quate,adequate,3,3.0
1205,ad|e|quate|ly,adequately,4,4.0
1206,ad|e|quate|ness,adequateness,4,
1207,ad|e|qua|cy,adequacy,4,4.0
1208,ad|freeze,adfreeze,2,
1209,ad|freez|ing,adfreezing,3,
1210,ad|froze,adfroze,2,
1211,ad|fro|zen,adfrozen,3,
1212,ad|here,adhere,2,2.0
1213,ad|hered,adhered,2,2.0
1214,ad|her|ence,adherence,3,3.0
1215,ad|her|end,adherend,3,
1216,ad|her|ent,adherent,3,3.0
1217,ad|her|ent|ly,adherently,4,
1218,ad|her|er,adherer,3,
1219,ad|her|ing,adhering,3,3.0
1220,ad|he|sion,adhesion,3,3.0
1221,ad|he|sion|al,adhesional,4,
1222,ad|he|sive,adhesive,3,3.0
1223,ad|he|sive|ly,adhesively,4,
1224,ad|he|sive|ness,adhesiveness,4,
1225,ad|hib|it,adhibit,3,
1226,ad|hi|bi|tion,adhibition,4,
1227,ad|it,adit,2,
1228,ad|i|ad|o|cho|ki|ne|sia,adiadochokinesia,8,
1229,ad|i|ad|o|cho|ki|ne|sis,adiadochokinesis,8,
1230,ad|i|ad|o|ko|ki|ne|sia,adiadokokinesia,8,
1231,ad|i|ad|o|ko|ki|ne|sis,adiadokokinesis,8,
1232,ad|i|aph|or|ism,adiaphorism,5,
1233,ad|i|aph|o|ret|ic,adiaphoretic,6,
1234,ad|i|aph|o|re|sis,adiaphoresis,6,
1235,ad|i|aph|o|rist,adiaphorist,5,
1236,ad|i|aph|o|ris|tic,adiaphoristic,6,
1237,ad|i|aph|o|rous,adiaphorous,5,
1238,ad|i|a|bat,adiabat,4,
1239,ad|i|a|bat|ic,adiabatic,5,
1240,ad|i|a|bat|i|cal|ly,adiabatically,7,
1241,ad|i|a|ther|man|cy,adiathermancy,6,
1242,ad|i|ent,adient,3,
1243,ad|i|os,adios,3,3.0
1244,ad|i|pate,adipate,3,
1245,ad|i|poc|er|ite,adipocerite,5,
1246,ad|i|poc|er|ous,adipocerous,5,
1247,ad|i|pose,adipose,3,3.0
1248,ad|i|pose fin,adipose fin,3,
1249,ad|i|pose|ness,adiposeness,4,
1250,ad|i|pos|i|ty,adiposity,5,
1251,ad|i|po|cere,adipocere,4,
1252,ad|i|po|ni|trile,adiponitrile,5,
1253,ad|i|po|pec|tic,adipopectic,5,
1254,ad|i|po|pex|ic,adipopexic,5,
1255,ad|i|po|pex|is,adipopexis,5,
1256,ad|i|po|pex|i|a,adipopexia,6,
1257,ad|i|ron|dack,adirondack,4,4.0
1258,ad|i|ron|dack moun|tains,adirondack mountains,5,
1259,ad|i|ron|dacks,adirondacks,4,
1260,ad|ja|cence,adjacence,3,
1261,ad|ja|cent,adjacent,3,3.0
1262,ad|ja|cent|ly,adjacently,4,
1263,ad|ja|cen|cy,adjacency,4,
1264,ad|jec|tive,adjective,3,3.0
1265,ad|jec|tively,adjectively,3,
1266,ad|jec|ti|val,adjectival,4,
1267,ad|jec|ti|val|ly,adjectivally,5,
1268,ad|join,adjoin,2,2.0
1269,ad|joint,adjoint,2,
1270,ad|join|ing,adjoining,3,3.0
1271,ad|journ,adjourn,2,2.0
1272,ad|journ|ment,adjournment,3,3.0
1273,ad|judge,adjudge,2,2.0
1274,ad|judged,adjudged,2,2.0
1275,ad|judg|ing,adjudging,3,
1276,ad|junct,adjunct,2,2.0
1277,ad|junct|ly,adjunctly,3,
1278,ad|junc|tion,adjunction,3,
1279,ad|junc|tive,adjunctive,3,
1280,ad|junc|tive|ly,adjunctively,4,
1281,ad|jure,adjure,2,
1282,ad|jured,adjured,2,
1283,ad|jur|a|to|ry,adjuratory,5,
1284,ad|jur|er,adjurer,3,
1285,ad|jur|ing,adjuring,3,
1286,ad|just,adjust,2,2.0
1287,ad|just|a|ble,adjustable,4,4.0
